date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-02-02 20:00:00,0,0.000,-0.001,-0.000,0.010,-0.001,-0.002,-0.731,0.683,0.000,1.000,0,BTC
2020-02-03 00:00:00,0,0.000,0.016,-0.000,-0.040,0.004,0.024,0.000,1.000,0.000,1.000,1,BTC
2020-02-03 04:00:00,0,0.000,-0.006,-0.000,-0.025,-0.003,-0.006,0.888,0.460,0.000,1.000,0,BTC
2020-02-03 08:00:00,0,0.000,0.013,0.000,0.033,-0.005,-0.011,0.817,-0.577,0.000,1.000,0,BTC
2020-02-03 12:00:00,0,0.000,0.009,-0.000,0.002,0.000,0.001,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-03 16:00:00,0,0.000,-0.001,0.000,-0.103,-0.010,-0.016,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-03 20:00:00,0,0.000,0.006,0.000,-0.025,-0.004,-0.009,-0.731,0.683,0.000,1.000,0,BTC
2020-02-04 00:00:00,0,0.000,0.002,0.000,-0.068,0.007,0.007,0.000,1.000,0.000,1.000,0,BTC
2020-02-04 04:00:00,0,0.000,0.075,-0.000,-0.035,0.003,-0.000,0.888,0.460,0.000,1.000,0,BTC
2020-02-04 08:00:00,0,0.000,-0.008,-0.000,0.044,-0.003,-0.002,0.817,-0.577,0.000,1.000,0,BTC
2020-02-04 12:00:00,0,0.000,0.002,0.000,-0.028,0.002,0.004,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-04 16:00:00,0,0.000,0.000,0.000,0.003,0.000,0.000,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-04 20:00:00,0,0.000,0.008,0.000,-0.074,-0.005,-0.004,-0.731,0.683,0.000,1.000,0,BTC
2020-02-05 00:00:00,0,0.000,0.009,0.000,-0.016,-0.001,-0.000,0.000,1.000,0.000,1.000,0,BTC
2020-02-05 04:00:00,0,0.000,0.010,-0.000,0.054,0.006,0.008,0.888,0.460,0.000,1.000,0,BTC
2020-02-05 08:00:00,0,0.000,-0.013,-0.000,0.069,0.006,0.014,0.817,-0.577,0.000,1.000,1,BTC
2020-02-05 12:00:00,0,0.000,0.006,0.000,0.049,0.008,0.005,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-05 16:00:00,0,0.000,0.011,-0.000,0.196,0.008,0.005,-0.942,-0.335,0.000,1.000,1,BTC
2020-02-05 20:00:00,0,0.000,0.006,0.000,-0.001,0.001,0.011,-0.731,0.683,0.000,1.000,0,BTC
2020-02-06 00:00:00,0,0.000,-0.007,-0.000,-0.032,0.002,0.007,0.000,1.000,0.000,1.000,0,BTC
2020-02-06 04:00:00,0,0.000,-0.181,0.000,-0.002,-0.000,-0.005,0.888,0.460,0.000,1.000,0,BTC
2020-02-06 08:00:00,0,0.000,-0.038,0.000,-0.024,-0.003,-0.006,0.817,-0.577,0.000,1.000,0,BTC
2020-02-06 12:00:00,0,0.000,0.006,-0.000,0.072,0.006,0.013,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-06 16:00:00,0,0.000,-0.005,-0.000,0.024,-0.003,-0.003,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-06 20:00:00,0,0.000,0.011,0.000,-0.008,0.001,0.003,-0.731,0.683,0.000,1.000,0,BTC
2020-02-07 00:00:00,0,0.000,0.004,-0.000,0.022,0.005,-0.019,0.000,1.000,0.000,1.000,0,BTC
2020-02-07 04:00:00,0,0.000,0.016,0.000,0.007,-0.002,-0.003,0.888,0.460,0.000,1.000,0,BTC
2020-02-07 08:00:00,0,0.000,0.716,-0.000,-0.039,0.006,0.005,0.817,-0.577,0.000,1.000,0,BTC
2020-02-07 12:00:00,0,0.000,0.002,0.000,0.000,-0.001,0.002,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-07 16:00:00,0,0.000,0.003,0.000,-0.013,0.001,-0.003,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-07 20:00:00,0,0.000,-0.002,-0.000,-0.005,0.001,0.002,-0.731,0.683,0.000,1.000,0,BTC
2020-02-08 00:00:00,0,0.000,0.000,0.000,0.020,-0.003,0.000,0.000,1.000,0.000,1.000,0,BTC
2020-02-08 04:00:00,0,0.000,-0.064,0.000,-0.012,0.003,0.006,0.888,0.460,0.000,1.000,0,BTC
2020-02-08 08:00:00,0,0.000,0.001,-0.000,-0.058,0.007,0.003,0.817,-0.577,0.000,1.000,0,BTC
2020-02-08 12:00:00,0,0.000,0.156,-0.000,-0.031,0.003,0.002,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-08 16:00:00,0,0.000,-0.003,-0.000,-0.004,-0.002,-0.007,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-08 20:00:00,0,0.000,-0.005,-0.000,-0.004,0.002,0.003,-0.731,0.683,0.000,1.000,0,BTC
2020-02-09 00:00:00,0,0.000,-0.003,-0.000,-0.002,0.001,-0.002,0.000,1.000,0.000,1.000,0,BTC
2020-02-09 04:00:00,0,0.000,-0.005,0.000,0.079,0.004,0.009,0.888,0.460,0.000,1.000,0,BTC
2020-02-09 08:00:00,0,0.000,0.054,-0.000,-0.016,-0.003,-0.012,0.817,-0.577,0.000,1.000,0,BTC
2020-02-09 12:00:00,0,0.000,0.000,0.000,-0.016,-0.005,-0.008,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-09 16:00:00,0,0.000,1.450,-0.000,-0.147,-0.011,-0.013,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-09 20:00:00,0,0.000,-0.004,-0.000,0.000,0.000,-0.007,-0.731,0.683,0.000,1.000,0,BTC
2020-02-10 00:00:00,0,0.000,0.003,-0.000,-0.057,0.005,-0.006,0.000,1.000,0.000,1.000,0,BTC
2020-02-10 04:00:00,0,0.000,-0.003,-0.000,0.202,-0.012,-0.006,0.888,0.460,0.000,1.000,0,BTC
2020-02-10 08:00:00,0,0.000,-0.001,-0.000,0.086,-0.007,-0.002,0.817,-0.577,0.000,1.000,0,BTC
2020-02-10 12:00:00,0,0.000,0.004,0.000,-0.079,-0.007,-0.016,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-10 16:00:00,0,0.000,-0.000,-0.000,-0.020,0.002,0.006,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-10 20:00:00,0,0.000,-0.004,-0.000,-0.008,0.002,0.001,-0.731,0.683,0.000,1.000,0,BTC
2020-02-11 00:00:00,0,0.000,0.002,0.000,-0.014,-0.009,-0.002,0.000,1.000,0.000,1.000,0,BTC
2020-02-11 04:00:00,0,0.000,-0.002,-0.000,-0.003,0.001,0.002,0.888,0.460,0.000,1.000,0,BTC
2020-02-11 08:00:00,0,0.000,-0.024,0.000,-0.005,-0.001,0.001,0.817,-0.577,0.000,1.000,0,BTC
2020-02-11 12:00:00,0,0.000,0.001,0.000,0.020,0.003,0.004,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-11 16:00:00,0,0.000,-0.002,-0.000,0.394,0.017,0.041,-0.942,-0.335,0.000,1.000,0,BTC
