date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-02-18 20:00:00,16,-1.000,-0.991,0.001,0.001,-0.000,-0.000,-0.731,0.683,0.000,1.000,1,XRP
2020-03-29 04:00:00,16,0.000,0.000,-0.000,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XRP
2020-03-29 08:00:00,16,0.000,0.000,0.000,0.001,0.000,0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-03-29 12:00:00,16,0.000,0.000,0.000,0.001,-0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XRP
2020-03-29 16:00:00,16,0.000,0.000,0.000,-0.001,-0.000,-0.000,-0.942,-0.335,0.000,1.000,1,XRP
2020-03-29 20:00:00,16,0.000,0.000,0.000,0.006,0.001,0.001,-0.731,0.683,0.000,1.000,1,XRP
2020-03-30 00:00:00,16,0.000,-0.000,-0.000,0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,1,XRP
2020-03-30 04:00:00,16,0.000,0.000,0.000,0.001,-0.000,-0.000,0.888,0.460,0.000,1.000,1,XRP
2020-03-30 08:00:00,16,0.000,0.000,0.000,0.002,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-03-30 12:00:00,16,0.000,0.000,0.000,-0.001,0.000,0.001,-0.136,-0.991,0.000,1.000,0,XRP
2020-03-30 16:00:00,16,0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XRP
2020-03-30 20:00:00,16,0.000,0.000,0.000,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,0,XRP
2020-03-31 00:00:00,16,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,0,XRP
2020-03-31 04:00:00,16,0.000,0.000,0.000,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XRP
2020-03-31 08:00:00,16,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-03-31 12:00:00,16,0.000,0.000,0.000,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,1,XRP
2020-03-31 16:00:00,16,0.000,0.000,0.000,0.000,-0.000,-0.001,-0.942,-0.335,0.000,1.000,0,XRP
2020-03-31 20:00:00,16,0.000,-0.000,-0.000,0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,1,XRP
2020-04-01 00:00:00,16,0.000,-0.000,-0.000,0.001,0.000,0.001,0.000,1.000,0.000,1.000,0,XRP
2020-04-01 04:00:00,16,0.000,0.000,0.000,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XRP
2020-04-01 08:00:00,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-04-01 12:00:00,16,0.000,0.000,0.000,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,1,XRP
2020-04-01 16:00:00,16,0.000,0.000,0.000,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,1,XRP
2020-04-01 20:00:00,16,0.000,0.000,0.000,0.001,-0.000,-0.000,-0.731,0.683,0.000,1.000,1,XRP
2020-04-02 00:00:00,16,0.000,0.000,0.000,0.000,-0.000,-0.001,0.000,1.000,0.000,1.000,0,XRP
2020-04-02 04:00:00,16,0.000,0.000,0.000,0.000,-0.000,0.000,0.888,0.460,0.000,1.000,1,XRP
2020-04-02 08:00:00,16,0.000,-0.000,-0.000,-0.001,0.000,-0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-04-02 12:00:00,16,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XRP
2020-04-02 16:00:00,16,0.000,-0.000,-0.000,0.005,-0.001,-0.000,-0.942,-0.335,0.000,1.000,1,XRP
2020-04-02 20:00:00,16,0.000,0.000,0.000,0.001,0.000,-0.000,-0.731,0.683,0.000,1.000,0,XRP
2020-04-03 00:00:00,16,0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XRP
2020-04-03 04:00:00,16,0.000,0.000,0.000,-0.000,0.000,0.001,0.888,0.460,0.000,1.000,0,XRP
2020-04-03 08:00:00,16,0.000,-0.000,-0.000,0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-04-03 12:00:00,16,0.000,0.000,0.000,-0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,0,XRP
2020-04-03 16:00:00,16,0.000,-0.000,-0.000,0.001,0.000,-0.000,-0.942,-0.335,0.000,1.000,1,XRP
2020-04-03 20:00:00,16,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,0,XRP
2020-04-04 00:00:00,16,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.000,1.000,0.000,1.000,0,XRP
2020-04-04 04:00:00,16,0.000,0.000,0.000,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XRP
2020-04-04 08:00:00,16,0.000,0.000,0.000,0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-04-04 12:00:00,16,0.000,0.000,-0.000,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XRP
2020-04-04 16:00:00,16,0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XRP
2020-04-04 20:00:00,16,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,0,XRP
2020-04-05 00:00:00,16,0.000,-0.000,-0.000,-0.002,-0.000,-0.000,0.000,1.000,0.000,1.000,0,XRP
2020-04-05 04:00:00,16,0.000,-0.000,-0.000,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XRP
2020-04-05 08:00:00,16,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-04-05 12:00:00,16,0.000,0.000,0.000,-0.001,-0.000,-0.001,-0.136,-0.991,0.000,1.000,0,XRP
2020-04-05 16:00:00,16,0.000,-0.000,-0.000,-0.008,-0.001,0.001,-0.942,-0.335,0.000,1.000,0,XRP
2020-04-05 20:00:00,16,0.000,0.000,0.000,-0.003,-0.001,-0.001,-0.731,0.683,0.000,1.000,0,XRP
2020-04-06 00:00:00,16,0.000,0.000,0.000,0.000,-0.000,0.001,0.000,1.000,0.000,1.000,0,XRP
2020-04-06 04:00:00,16,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.888,0.460,0.000,1.000,1,XRP
2020-04-06 08:00:00,16,0.000,-0.000,-0.000,0.002,-0.000,-0.000,0.817,-0.577,0.000,1.000,1,XRP
2020-04-06 12:00:00,16,0.000,-0.000,-0.000,-0.003,-0.001,0.000,-0.136,-0.991,0.000,1.000,1,XRP
2020-04-06 16:00:00,16,0.000,-0.000,-0.000,0.002,-0.000,0.000,-0.942,-0.335,0.000,1.000,1,XRP
2020-04-06 20:00:00,16,0.000,-0.000,-0.000,-0.001,0.000,0.000,-0.731,0.683,0.000,1.000,1,XRP
2020-04-07 00:00:00,16,0.000,-0.000,-0.000,0.003,-0.000,-0.001,0.000,1.000,0.000,1.000,1,XRP
2020-04-07 04:00:00,16,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.888,0.460,0.000,1.000,1,XRP
2020-04-07 08:00:00,16,0.000,-0.000,-0.000,0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,1,XRP
2020-04-07 12:00:00,16,0.000,-0.000,-0.000,-0.001,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XRP
2020-04-07 16:00:00,16,0.000,0.000,0.000,-0.001,-0.000,-0.000,-0.942,-0.335,0.000,1.000,1,XRP
2020-04-07 20:00:00,16,0.000,0.000,0.000,0.004,0.001,0.000,-0.731,0.683,0.000,1.000,1,XRP
2020-04-08 00:00:00,16,0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1,XRP
2020-04-08 04:00:00,16,0.000,0.000,0.000,0.006,-0.001,-0.001,0.888,0.460,0.000,1.000,0,XRP
2020-04-08 08:00:00,16,0.000,0.000,0.000,-0.001,-0.000,-0.001,0.817,-0.577,0.000,1.000,1,XRP
2020-04-08 12:00:00,16,0.000,0.000,0.000,0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XRP
2020-04-08 16:00:00,16,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,0,XRP
2020-04-08 20:00:00,16,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.731,0.683,0.000,1.000,0,XRP
2020-04-09 00:00:00,16,0.000,0.000,0.000,-0.002,-0.000,-0.000,0.000,1.000,0.000,1.000,1,XRP
2020-04-09 04:00:00,16,0.000,0.000,0.000,-0.005,-0.001,-0.000,0.888,0.460,0.000,1.000,0,XRP
2020-04-09 08:00:00,16,0.000,-0.000,-0.000,-0.062,-0.002,0.000,0.817,-0.577,0.000,1.000,0,XRP
2020-04-09 12:00:00,16,0.000,0.000,0.000,-0.001,-0.000,0.003,-0.136,-0.991,0.000,1.000,1,XRP
2020-04-09 16:00:00,16,0.000,-0.000,-0.000,0.000,0.000,0.002,-0.942,-0.335,0.000,1.000,0,XRP
2020-04-09 20:00:00,16,0.000,0.000,0.000,-0.011,-0.001,0.000,-0.731,0.683,0.000,1.000,0,XRP
2020-04-10 00:00:00,16,0.000,0.000,0.000,-0.097,-0.002,0.001,0.000,1.000,0.000,1.000,0,XRP
2020-04-10 04:00:00,16,0.000,-0.000,-0.000,-0.037,0.002,0.006,0.888,0.460,0.000,1.000,1,XRP
2020-04-10 08:00:00,16,0.000,0.000,0.000,-0.025,0.001,0.004,0.817,-0.577,0.000,1.000,1,XRP
2020-04-10 12:00:00,16,0.000,0.000,0.000,-0.001,0.000,0.002,-0.136,-0.991,0.000,1.000,1,XRP
