date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,avg_price_min,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-02-01 04:00:00,1,0.000,-0.003,-0.000,0.391,-0.004,-0.010,-0.002,0.888,0.460,0.000,1.000,1,BTS
2020-02-01 08:00:00,1,0.000,0.000,0.000,0.330,-0.005,-0.013,0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-01 12:00:00,1,0.000,0.001,0.000,0.161,-0.004,-0.010,0.005,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-01 16:00:00,1,0.000,-0.001,-0.000,0.283,-0.008,-0.020,0.001,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-01 20:00:00,1,0.000,-0.004,-0.000,0.011,0.001,-0.009,0.004,-0.731,0.683,0.000,1.000,1,BTS
2020-02-02 00:00:00,1,0.000,-0.001,-0.000,0.340,-0.009,-0.018,0.008,0.000,1.000,0.000,1.000,1,BTS
2020-02-02 04:00:00,1,0.000,-0.001,-0.000,0.054,0.004,-0.005,0.008,0.888,0.460,0.000,1.000,1,BTS
2020-02-02 08:00:00,1,0.000,0.000,0.000,0.008,0.001,-0.002,0.003,0.817,-0.577,0.000,1.000,1,BTS
2020-02-02 12:00:00,1,0.000,-0.001,-0.000,0.021,0.002,-0.001,0.006,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-02 16:00:00,1,0.000,0.003,0.000,0.044,0.005,0.006,0.006,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-02 20:00:00,1,0.000,0.001,0.000,0.009,0.001,0.000,0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-03 00:00:00,1,0.000,-0.473,0.000,-0.005,-0.004,-0.014,-0.003,0.000,1.000,0.000,1.000,1,BTS
2020-02-03 04:00:00,1,0.000,-0.002,-0.000,0.012,0.002,-0.001,0.003,0.888,0.460,0.000,1.000,1,BTS
2020-02-03 08:00:00,1,0.000,-0.031,0.000,0.004,0.001,0.003,-0.001,0.817,-0.577,0.000,1.000,1,BTS
2020-02-03 12:00:00,1,0.000,0.003,0.000,0.008,0.002,0.001,0.002,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-03 16:00:00,1,0.000,-0.001,-0.000,0.008,0.002,0.002,0.002,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-03 20:00:00,1,0.000,0.000,0.000,-0.000,0.000,0.001,0.000,-0.731,0.683,0.000,1.000,1,BTS
2020-02-04 00:00:00,1,0.000,-0.586,0.000,-0.002,-0.001,-0.007,0.003,0.000,1.000,0.000,1.000,1,BTS
2020-02-04 04:00:00,1,0.000,-0.397,0.000,0.033,0.003,0.003,0.003,0.888,0.460,0.000,1.000,1,BTS
2020-02-04 08:00:00,1,0.000,0.659,-0.000,0.009,0.001,-0.002,0.003,0.817,-0.577,0.000,1.000,1,BTS
2020-02-04 12:00:00,1,0.000,0.003,-0.000,-0.005,-0.001,-0.002,-0.002,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-04 16:00:00,1,0.000,-0.005,-0.000,0.005,-0.002,-0.004,-0.000,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-04 20:00:00,1,0.000,0.012,-0.000,0.000,0.000,-0.001,0.000,-0.731,0.683,0.000,1.000,1,BTS
2020-02-05 00:00:00,1,0.000,0.001,0.000,0.016,0.003,0.005,0.002,0.000,1.000,0.000,1.000,1,BTS
2020-02-05 04:00:00,1,0.000,-0.030,0.000,-0.017,0.002,0.008,0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-05 08:00:00,1,0.000,0.001,0.000,-0.038,0.004,0.011,-0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-05 12:00:00,1,0.000,-0.000,-0.000,-0.034,0.003,0.006,-0.003,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-05 16:00:00,1,0.000,-0.001,-0.000,-0.125,0.007,0.018,-0.001,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-05 20:00:00,1,0.000,-0.040,0.000,-0.001,-0.000,0.010,-0.003,-0.731,0.683,0.000,1.000,0,BTS
2020-02-06 00:00:00,1,0.000,-0.008,0.000,-0.380,0.009,0.017,-0.007,0.000,1.000,0.000,1.000,1,BTS
2020-02-06 04:00:00,1,0.000,0.018,-0.000,-0.040,-0.004,0.003,-0.007,0.888,0.460,0.000,1.000,1,BTS
2020-02-06 08:00:00,1,0.000,-0.005,-0.000,0.030,-0.002,-0.004,-0.001,0.817,-0.577,0.000,1.000,1,BTS
2020-02-06 12:00:00,1,0.000,-0.005,-0.000,-0.009,-0.000,0.003,-0.006,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-06 16:00:00,1,0.000,-0.005,-0.000,-0.076,-0.004,-0.005,-0.005,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-06 20:00:00,1,0.000,0.005,0.000,-0.018,-0.001,0.001,-0.002,-0.731,0.683,0.000,1.000,1,BTS
2020-02-07 00:00:00,1,0.000,0.106,-0.000,-0.066,0.002,0.010,-0.002,0.000,1.000,0.000,1.000,0,BTS
2020-02-07 04:00:00,1,0.000,0.004,0.000,-0.016,-0.001,0.004,-0.004,0.888,0.460,0.000,1.000,0,BTS
2020-02-07 08:00:00,1,0.000,0.000,-0.000,-0.003,-0.001,0.000,-0.001,0.817,-0.577,0.000,1.000,1,BTS
2020-02-07 12:00:00,1,0.000,0.000,0.000,-0.006,-0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-07 16:00:00,1,0.000,-0.003,-0.000,-0.010,-0.001,-0.002,-0.001,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-07 20:00:00,1,0.000,-0.005,-0.000,-0.003,0.000,-0.002,-0.001,-0.731,0.683,0.000,1.000,0,BTS
2020-02-08 00:00:00,1,0.000,-0.003,-0.000,0.052,0.003,0.008,-0.000,0.000,1.000,0.000,1.000,1,BTS
2020-02-08 04:00:00,1,0.000,15.939,-0.000,-0.128,-0.004,-0.007,-0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-08 08:00:00,1,0.000,0.001,0.000,-0.032,-0.003,-0.002,-0.004,0.817,-0.577,0.000,1.000,1,BTS
2020-02-08 12:00:00,1,0.000,0.000,0.000,0.000,-0.000,0.002,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-08 16:00:00,1,0.000,0.000,0.000,-0.077,0.003,0.003,0.002,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-08 20:00:00,1,0.000,0.001,0.000,0.009,0.001,0.002,0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-09 00:00:00,1,0.000,0.000,0.000,-0.062,-0.003,-0.007,-0.002,0.000,1.000,0.000,1.000,1,BTS
2020-02-09 04:00:00,1,0.000,-0.000,-0.000,0.240,-0.003,-0.007,-0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-09 08:00:00,1,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-09 12:00:00,1,0.000,-0.000,-0.000,-0.019,0.001,0.002,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-09 16:00:00,1,0.000,-0.000,-0.000,0.009,-0.001,-0.007,0.001,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-09 20:00:00,1,0.000,-0.001,-0.000,0.003,-0.001,-0.005,0.003,-0.731,0.683,0.000,1.000,1,BTS
2020-02-10 00:00:00,1,0.000,-0.000,-0.000,0.000,-0.000,-0.002,0.001,0.000,1.000,0.000,1.000,1,BTS
2020-02-10 04:00:00,1,0.000,0.001,0.000,0.141,0.004,0.003,0.005,0.888,0.460,0.000,1.000,1,BTS
2020-02-10 08:00:00,1,0.000,0.000,0.000,-0.016,0.003,0.005,0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-10 12:00:00,1,0.000,-0.000,-0.000,-0.030,-0.003,-0.004,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-10 16:00:00,1,0.000,0.000,0.000,-0.006,0.001,0.002,0.002,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-10 20:00:00,1,0.000,-0.000,-0.000,-0.006,-0.001,-0.002,0.000,-0.731,0.683,0.000,1.000,1,BTS
2020-02-11 00:00:00,1,0.000,0.001,0.000,-0.007,0.001,0.003,0.001,0.000,1.000,0.000,1.000,1,BTS
2020-02-11 04:00:00,1,0.000,-0.000,-0.000,-0.004,-0.000,-0.004,0.002,0.888,0.460,0.000,1.000,1,BTS
2020-02-11 08:00:00,1,0.000,0.000,0.000,0.000,-0.000,-0.002,0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-11 12:00:00,1,0.000,-0.001,-0.000,-0.005,-0.002,-0.004,-0.002,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-11 16:00:00,1,0.000,0.001,0.000,0.003,-0.002,-0.005,-0.002,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-11 20:00:00,1,0.000,-0.001,-0.000,0.003,-0.000,0.001,-0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-12 00:00:00,1,0.000,0.000,0.000,-0.076,-0.003,-0.003,-0.002,0.000,1.000,0.000,1.000,1,BTS
2020-02-12 04:00:00,1,0.000,-0.905,0.000,0.000,-0.000,0.005,-0.005,0.888,0.460,0.000,1.000,1,BTS
2020-02-12 08:00:00,1,0.000,0.001,0.000,0.002,0.002,0.003,0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-12 12:00:00,1,0.000,0.005,0.000,0.003,0.001,0.000,0.001,-0.136,-0.991,0.000,1.000,0,BTS
2020-02-12 16:00:00,1,0.000,-0.002,-0.000,0.005,0.000,0.001,-0.001,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-12 20:00:00,1,0.000,-0.000,-0.000,-0.014,-0.001,-0.002,-0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-13 00:00:00,1,0.000,0.007,-0.000,0.042,-0.001,-0.001,-0.001,0.000,1.000,0.000,1.000,1,BTS
2020-02-13 04:00:00,1,0.000,0.059,-0.000,-0.206,0.004,0.011,0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-13 08:00:00,1,0.000,0.041,-0.000,0.045,0.002,-0.003,0.005,0.817,-0.577,0.000,1.000,1,BTS
2020-02-13 12:00:00,1,0.000,0.681,-0.000,0.017,-0.001,-0.000,0.000,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-13 16:00:00,1,0.000,0.002,0.000,0.068,-0.001,-0.000,0.000,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-13 20:00:00,1,0.000,0.004,0.000,-0.011,0.001,-0.003,0.006,-0.731,0.683,0.000,1.000,1,BTS
2020-02-14 00:00:00,1,0.000,0.002,0.000,0.008,0.001,0.002,0.000,0.000,1.000,0.000,1.000,1,BTS
2020-02-14 04:00:00,1,0.000,-0.006,-0.000,-0.190,-0.004,-0.007,-0.000,0.888,0.460,0.000,1.000,1,BTS
2020-02-14 08:00:00,1,0.000,0.001,0.000,-0.032,-0.001,-0.001,-0.001,0.817,-0.577,0.000,1.000,1,BTS
2020-02-14 12:00:00,1,0.000,-0.095,0.000,-0.011,0.001,0.000,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-14 16:00:00,1,0.000,-0.002,-0.000,0.002,0.000,0.000,0.001,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-14 20:00:00,1,0.000,0.000,0.000,-0.003,-0.000,0.001,-0.001,-0.731,0.683,0.000,1.000,0,BTS
2020-02-15 00:00:00,1,0.000,0.003,0.000,-0.006,-0.000,-0.003,0.004,0.000,1.000,0.000,1.000,1,BTS
2020-02-15 04:00:00,1,0.000,-0.000,-0.000,-0.001,-0.000,0.002,-0.000,0.888,0.460,0.000,1.000,1,BTS
2020-02-15 08:00:00,1,0.000,0.001,0.000,0.003,0.000,0.002,-0.001,0.817,-0.577,0.000,1.000,1,BTS
2020-02-15 12:00:00,1,0.000,0.002,0.000,-0.005,0.000,0.003,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-15 16:00:00,1,0.000,-0.005,-0.000,0.893,0.008,0.007,0.016,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-15 20:00:00,1,0.000,0.000,0.000,-0.005,0.000,0.001,0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-16 00:00:00,1,0.000,-0.004,-0.000,0.015,-0.001,-0.004,0.000,0.000,1.000,0.000,1.000,1,BTS
2020-02-16 04:00:00,1,0.000,0.000,0.000,0.001,0.001,-0.001,0.003,0.888,0.460,0.000,1.000,1,BTS
2020-02-16 08:00:00,1,0.000,0.003,0.000,0.048,0.002,0.001,0.004,0.817,-0.577,0.000,1.000,1,BTS
2020-02-16 12:00:00,1,0.000,-0.002,-0.000,0.011,0.001,0.002,0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-16 16:00:00,1,0.000,-0.001,-0.000,0.008,0.001,-0.009,0.010,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-16 20:00:00,1,0.000,-0.002,-0.000,0.000,-0.000,-0.008,0.009,-0.731,0.683,0.000,1.000,1,BTS
2020-02-17 00:00:00,1,0.000,0.004,0.000,-0.041,0.004,0.001,0.005,0.000,1.000,0.000,1.000,1,BTS
2020-02-17 04:00:00,1,0.000,-0.013,0.000,-0.000,0.000,-0.005,0.005,0.888,0.460,0.000,1.000,1,BTS
2020-02-17 08:00:00,1,0.000,-0.016,0.000,0.003,0.000,0.003,-0.003,0.817,-0.577,0.000,1.000,1,BTS
2020-02-17 12:00:00,1,0.000,-0.742,0.000,0.002,-0.000,0.001,0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-17 16:00:00,1,0.000,0.010,0.000,0.018,-0.000,-0.004,0.002,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-17 20:00:00,1,0.000,-0.001,-0.000,0.019,-0.001,0.006,-0.009,-0.731,0.683,0.000,1.000,1,BTS
2020-02-18 00:00:00,1,0.000,-0.012,-0.000,-0.001,-0.000,0.002,-0.001,0.000,1.000,0.000,1.000,1,BTS
2020-02-18 04:00:00,1,0.000,-0.064,0.000,-0.011,0.002,0.007,-0.004,0.888,0.460,0.000,1.000,0,BTS
2020-02-18 08:00:00,1,0.000,-0.004,-0.000,0.003,0.001,0.004,0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-18 12:00:00,1,0.000,-0.003,-0.000,-0.005,0.001,0.002,0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-18 16:00:00,1,0.000,0.012,0.000,0.030,-0.002,-0.002,-0.004,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-18 20:00:00,1,0.000,0.001,-0.000,0.007,-0.001,-0.002,0.002,-0.731,0.683,0.000,1.000,1,BTS
2020-02-19 00:00:00,1,0.000,0.003,0.000,0.004,-0.001,0.001,-0.003,0.000,1.000,0.000,1.000,1,BTS
2020-02-19 04:00:00,1,0.000,-0.003,-0.000,0.001,0.000,0.001,-0.000,0.888,0.460,0.000,1.000,1,BTS
2020-02-19 08:00:00,1,0.000,0.001,0.000,0.003,-0.000,-0.001,0.000,0.817,-0.577,0.000,1.000,1,BTS
2020-02-19 12:00:00,1,0.000,-0.000,-0.000,-0.005,0.001,0.000,0.001,-0.136,-0.991,0.000,1.000,0,BTS
2020-02-19 16:00:00,1,0.000,-0.021,0.000,-0.323,-0.007,-0.002,-0.015,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-19 20:00:00,1,0.000,-0.016,-0.000,0.161,0.005,0.003,0.009,-0.731,0.683,0.000,1.000,1,BTS
2020-02-20 00:00:00,1,0.000,-0.034,0.000,-0.030,0.001,0.005,-0.000,0.000,1.000,0.000,1.000,1,BTS
2020-02-20 04:00:00,1,0.000,-0.008,-0.000,0.001,0.000,-0.001,0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-20 08:00:00,1,0.000,-0.007,-0.000,-0.067,-0.003,-0.002,-0.004,0.817,-0.577,0.000,1.000,0,BTS
2020-02-20 12:00:00,1,0.000,-0.235,0.000,-0.021,-0.001,-0.001,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-20 16:00:00,1,0.000,0.267,-0.000,-0.019,-0.001,0.009,-0.010,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-20 20:00:00,1,0.000,-0.139,0.000,0.012,-0.001,0.008,-0.009,-0.731,0.683,0.000,1.000,1,BTS
2020-02-21 00:00:00,1,0.000,-0.011,-0.000,0.015,-0.003,0.001,-0.004,0.000,1.000,0.000,1.000,1,BTS
2020-02-21 04:00:00,1,0.000,-0.001,-0.000,-0.003,-0.000,0.002,-0.004,0.888,0.460,0.000,1.000,1,BTS
2020-02-21 08:00:00,1,0.000,-0.012,-0.000,-0.019,-0.001,0.001,-0.002,0.817,-0.577,0.000,1.000,1,BTS
2020-02-21 12:00:00,1,0.000,-0.047,0.000,-0.014,0.001,-0.000,0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-21 16:00:00,1,0.000,-0.001,-0.000,-0.105,0.002,0.012,-0.003,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-21 20:00:00,1,0.000,0.165,-0.000,-0.036,0.001,-0.001,0.003,-0.731,0.683,0.000,1.000,1,BTS
2020-02-22 00:00:00,1,0.000,-0.001,0.000,0.001,-0.000,-0.003,0.001,0.000,1.000,0.000,1.000,1,BTS
2020-02-22 04:00:00,1,0.000,0.003,0.000,0.000,0.000,-0.007,0.002,0.888,0.460,0.000,1.000,1,BTS
2020-02-22 08:00:00,1,0.000,0.006,0.000,-0.020,-0.002,-0.003,-0.003,0.817,-0.577,0.000,1.000,1,BTS
2020-02-22 12:00:00,1,0.000,0.007,0.000,0.005,0.000,-0.004,0.003,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-22 16:00:00,1,0.000,11.241,-0.000,-0.054,0.003,0.001,0.004,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-22 20:00:00,1,0.000,0.001,0.000,0.033,-0.001,-0.005,-0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-23 00:00:00,1,0.000,-0.000,-0.000,0.003,-0.000,-0.002,0.002,0.000,1.000,0.000,1.000,1,BTS
2020-02-23 04:00:00,1,0.000,0.059,-0.000,0.031,-0.002,-0.003,-0.000,0.888,0.460,0.000,1.000,1,BTS
2020-02-23 08:00:00,1,0.000,-0.000,-0.000,-0.003,0.001,0.001,0.000,0.817,-0.577,0.000,1.000,1,BTS
2020-02-23 12:00:00,1,0.000,0.000,0.000,0.000,-0.000,-0.001,0.002,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-23 16:00:00,1,0.000,0.000,0.000,-0.000,0.000,-0.001,-0.000,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-23 20:00:00,1,0.000,0.000,0.000,-0.328,-0.004,-0.002,-0.008,-0.731,0.683,0.000,1.000,1,BTS
2020-02-24 00:00:00,1,0.000,-0.001,-0.000,0.018,0.001,-0.001,0.002,0.000,1.000,0.000,1.000,1,BTS
2020-02-24 04:00:00,1,0.000,0.000,0.000,-0.003,-0.000,0.001,-0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-24 08:00:00,1,0.000,-0.002,-0.000,0.002,0.000,0.001,-0.000,0.817,-0.577,0.000,1.000,1,BTS
2020-02-24 12:00:00,1,0.000,0.000,0.000,0.004,-0.001,-0.000,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-24 16:00:00,1,0.000,0.001,0.000,0.095,0.001,-0.002,0.001,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-24 20:00:00,1,0.000,0.000,0.000,-0.025,0.001,0.001,0.000,-0.731,0.683,0.000,1.000,1,BTS
2020-02-25 00:00:00,1,0.000,0.001,0.000,-0.100,0.002,0.004,-0.000,0.000,1.000,0.000,1.000,0,BTS
2020-02-25 04:00:00,1,0.000,-0.001,-0.000,0.043,0.001,0.003,0.000,0.888,0.460,0.000,1.000,1,BTS
2020-02-25 08:00:00,1,0.000,0.000,0.000,-0.028,-0.001,-0.001,-0.000,0.817,-0.577,0.000,1.000,1,BTS
2020-02-25 12:00:00,1,0.000,-0.002,-0.000,0.026,0.001,0.002,0.002,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-25 16:00:00,1,0.000,-0.001,-0.000,0.011,0.002,0.001,0.001,-0.942,-0.335,0.000,1.000,0,BTS
2020-02-25 20:00:00,1,0.000,0.002,0.000,-0.001,0.000,0.003,-0.002,-0.731,0.683,0.000,1.000,0,BTS
2020-02-26 00:00:00,1,0.000,-0.002,-0.000,1.278,0.008,0.004,0.017,0.000,1.000,0.000,1.000,1,BTS
2020-02-26 04:00:00,1,0.000,0.000,0.000,0.033,-0.002,0.002,-0.002,0.888,0.460,0.000,1.000,1,BTS
2020-02-26 08:00:00,1,0.000,-0.000,-0.000,-0.002,0.001,0.004,0.001,0.817,-0.577,0.000,1.000,1,BTS
2020-02-26 12:00:00,1,0.000,-0.002,-0.000,-0.001,-0.000,-0.003,-0.001,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-26 16:00:00,1,0.000,-0.609,0.000,0.021,0.001,-0.002,0.012,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-26 20:00:00,1,0.000,-0.001,-0.000,-0.022,0.001,0.007,-0.001,-0.731,0.683,0.000,1.000,1,BTS
2020-02-27 00:00:00,1,0.000,0.000,0.000,-0.006,0.002,0.001,0.005,0.000,1.000,0.000,1.000,1,BTS
2020-02-27 04:00:00,1,0.000,-0.605,0.000,0.032,-0.001,-0.001,-0.001,0.888,0.460,0.000,1.000,1,BTS
2020-02-27 08:00:00,1,0.000,-0.003,-0.000,0.006,-0.001,-0.002,0.000,0.817,-0.577,0.000,1.000,1,BTS
2020-02-27 12:00:00,1,0.000,0.006,0.000,0.014,-0.001,0.000,-0.002,-0.136,-0.991,0.000,1.000,1,BTS
2020-02-27 16:00:00,1,0.000,-0.005,-0.000,0.006,-0.000,-0.004,0.001,-0.942,-0.335,0.000,1.000,1,BTS
2020-02-27 20:00:00,1,0.000,0.004,0.000,0.002,0.001,0.000,0.003,-0.731,0.683,0.000,1.000,1,BTS
2020-02-28 00:00:00,1,0.000,-0.071,0.000,0.026,-0.002,-0.000,-0.003,0.000,1.000,0.000,1.000,1,BTS
