date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,avg_price_min,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-01-26 20:00:00,3,-1.000,-0.895,0.008,-0.002,-0.002,-0.015,0.042,-0.731,0.683,0.000,1.000,1,DGB
2020-01-27 00:00:00,3,0.000,0.000,0.000,0.056,0.013,0.009,-0.000,0.000,1.000,0.000,1.000,0,DGB
2020-01-27 04:00:00,3,0.000,0.000,0.000,0.033,-0.010,-0.014,-0.030,0.888,0.460,0.000,1.000,0,DGB
2020-01-27 08:00:00,3,0.000,-0.000,-0.000,-0.005,0.005,-0.002,0.071,0.817,-0.577,0.000,1.000,1,DGB
2020-01-27 12:00:00,3,0.000,-0.000,-0.000,-0.023,0.012,0.015,-0.043,-0.136,-0.991,0.000,1.000,0,DGB
2020-01-27 16:00:00,3,0.000,-0.000,-0.000,-0.015,-0.006,-0.001,-0.037,-0.942,-0.335,0.000,1.000,1,DGB
2020-01-27 20:00:00,3,0.000,-0.000,-0.000,0.028,0.007,0.021,-0.069,-0.731,0.683,0.000,1.000,1,DGB
2020-01-28 00:00:00,3,0.000,0.000,0.000,0.039,0.014,0.018,-0.075,0.000,1.000,0.000,1.000,1,DGB
2020-01-28 04:00:00,3,0.000,-0.001,-0.000,-0.007,0.002,0.006,-0.044,0.888,0.460,0.000,1.000,1,DGB
2020-01-28 08:00:00,3,0.000,-0.000,-0.000,-0.033,0.008,0.005,0.043,0.817,-0.577,0.000,1.000,1,DGB
2020-01-28 12:00:00,3,0.000,0.000,0.000,0.058,0.025,0.016,0.192,-0.136,-0.991,0.000,1.000,1,DGB
2020-01-28 16:00:00,3,0.000,-0.000,-0.000,0.066,-0.009,0.004,-0.079,-0.942,-0.335,0.000,1.000,1,DGB
2020-01-28 20:00:00,3,0.000,0.000,0.000,-0.037,-0.010,-0.017,-0.005,-0.731,0.683,0.000,1.000,1,DGB
2020-01-29 00:00:00,3,0.000,0.001,0.000,0.124,0.031,0.019,0.111,0.000,1.000,0.000,1.000,1,DGB
2020-01-29 04:00:00,3,0.000,0.000,0.000,0.018,0.011,0.016,-0.054,0.888,0.460,0.000,1.000,1,DGB
2020-01-29 08:00:00,3,0.000,0.001,0.000,0.003,0.019,0.012,0.039,0.817,-0.577,0.000,1.000,1,DGB
2020-01-29 12:00:00,3,0.000,-0.264,0.001,-0.035,-0.013,-0.015,-0.085,-0.136,-0.991,0.000,1.000,1,DGB
2020-01-29 16:00:00,3,0.000,-0.000,-0.000,0.171,-0.026,0.003,-0.224,-0.942,-0.335,0.000,1.000,1,DGB
2020-01-29 20:00:00,3,0.000,-0.000,-0.000,0.060,-0.024,-0.018,-0.172,-0.731,0.683,0.000,1.000,1,DGB
2020-01-30 00:00:00,3,0.000,0.000,0.000,-0.018,0.018,0.010,0.277,0.000,1.000,0.000,1.000,1,DGB
2020-01-30 04:00:00,3,0.000,0.000,0.000,0.003,-0.004,0.011,-0.048,0.888,0.460,0.000,1.000,1,DGB
2020-01-30 08:00:00,3,0.000,-0.000,-0.000,0.009,-0.007,-0.004,0.026,0.817,-0.577,0.000,1.000,1,DGB
2020-01-30 12:00:00,3,0.000,-0.000,-0.000,0.009,-0.012,0.019,-0.350,-0.136,-0.991,0.000,1.000,1,DGB
2020-01-30 16:00:00,3,0.000,-0.000,-0.000,0.007,0.017,0.036,-0.156,-0.942,-0.335,0.000,1.000,1,DGB
