date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,avg_price_min,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-01-26 20:00:00,14,-1.000,-0.999,0.008,0.004,-0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-01-27 00:00:00,14,0.000,-0.000,-0.000,-0.015,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
2020-01-27 04:00:00,14,0.000,0.001,0.000,-0.037,0.000,0.000,-0.000,0.888,0.460,0.000,1.000,1,XLM
2020-01-27 08:00:00,14,0.000,-0.654,0.000,0.002,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-01-27 12:00:00,14,0.000,-0.001,-0.000,0.001,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-01-27 16:00:00,14,0.000,-0.001,-0.000,-0.002,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-01-27 20:00:00,14,0.000,0.006,0.000,-0.038,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-01-28 00:00:00,14,0.000,0.002,-0.000,0.011,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-01-28 04:00:00,14,0.000,-0.007,0.000,-0.007,0.000,0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-01-28 08:00:00,14,0.000,0.052,-0.000,0.016,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-01-28 12:00:00,14,0.000,0.042,-0.000,-0.077,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-01-28 16:00:00,14,0.000,0.010,0.000,-0.033,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-01-28 20:00:00,14,0.000,0.006,-0.000,-0.029,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-01-29 00:00:00,14,0.000,-0.002,0.000,0.004,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-01-29 04:00:00,14,0.000,0.242,-0.000,0.013,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,2,XLM
2020-01-29 08:00:00,14,0.000,-0.003,-0.000,-0.036,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-01-29 12:00:00,14,0.000,-0.002,-0.000,-0.172,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-01-29 16:00:00,14,0.000,0.002,0.000,-0.058,-0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-01-29 20:00:00,14,0.000,2.157,-0.000,0.001,-0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-01-30 00:00:00,14,0.000,0.002,0.000,-0.003,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
