symbol,timestamp,datetime,side,price,amount,btc_volume,gt
BTS,1579636800.0,2020-01-21 21:00:00,buy,-0.3626802886163016,2.7572392319765497,-0.9999963204374448,0
BTS,1579640400.0,2020-01-21 22:00:00,buy,-0.3510500802190041,2.848585933418938,-0.9999963204374448,0
BTS,1579644000.0,2020-01-21 23:00:00,buy,-0.3702803869225679,2.7006462015136696,-0.9999963204374448,0
BTS,1579647600.0,2020-01-22 00:00:00,buy,-0.3477495058455819,2.8756305884905013,-0.9999991161420116,0
BTS,1579651200.0,2020-01-22 01:00:00,buy,-0.3633011385791193,2.7524764099228696,-0.9999778136371452,0
BTS,1579654800.0,2020-01-22 02:00:00,buy,-0.3565430456596031,2.804700112962394,-0.9999963204374448,0
BTS,1579658400.0,2020-01-22 03:00:00,buy,-0.3622050021869829,2.760857289102848,-0.9999963204374448,0
BTS,1579662000.0,2020-01-22 04:00:00,buy,-0.3453168488470829,2.8958781133029246,-0.9999955047310016,0
BTS,1579665600.0,2020-01-22 05:00:00,buy,-0.3681589089209617,2.7161954189929225,-0.9999915418725488,0
BTS,1579669200.0,2020-01-22 06:00:00,buy,-0.3598159961982379,2.7791880600174994,-0.9999963204374448,0
BTS,1579672800.0,2020-01-22 07:00:00,buy,-0.3608699015558176,2.771075382913424,-0.9999977006357168,2
BTS,1579676400.0,2020-01-22 08:00:00,buy,-0.355099308910757,2.816103273909173,-0.9999963263864676,2
BTS,1579680000.0,2020-01-22 09:00:00,buy,-0.3742060919180913,2.6723120240357474,-0.9999954389001414,2
BTS,1579683600.0,2020-01-22 10:00:00,buy,-0.3560769752327104,2.8083711949752086,-0.9999963204374448,2
BTS,1579687200.0,2020-01-22 11:00:00,buy,-0.3419430232335805,2.924436864463118,-0.9999907826902512,2
BTS,1579690800.0,2020-01-22 12:00:00,buy,-0.3682596709700412,2.7154670941164953,-0.9999970186093144,2
BTS,1579694400.0,2020-01-22 13:00:00,buy,-0.368844073415787,2.7111627717823694,-0.9999963204374448,2
BTS,1579698000.0,2020-01-22 14:00:00,buy,-0.3574959303094852,2.7972342463513087,-0.9999998591929128,2
BTS,1579701600.0,2020-01-22 15:00:00,buy,-0.3196656790234455,3.1270811253180395,-0.9996205112861912,2
BTS,1579705200.0,2020-01-22 16:00:00,buy,-0.3528629397781738,2.8339521170074606,-0.9999966751978316,2
BTS,1579708800.0,2020-01-22 17:00:00,buy,-0.3577359666031711,2.795350757971439,-0.9999975053978196,2
BTS,1579712400.0,2020-01-22 18:00:00,buy,-0.3655226125503002,2.735804290359225,-0.999998331638424,2
BTS,1579716000.0,2020-01-22 19:00:00,buy,-0.3732238538573225,2.67934251318655,-0.999994538575248,2
BTS,1579719600.0,2020-01-22 20:00:00,buy,-0.3906415855788329,2.559888996821348,-0.9999990966240992,2
BTS,1579723200.0,2020-01-22 21:00:00,buy,-0.3364061925547677,2.9725601335935954,-0.9999876366823132,1
BTS,1579726800.0,2020-01-22 22:00:00,buy,-0.3735992327431816,2.676655176979068,-0.9999963204374448,1
BTS,1579730400.0,2020-01-22 23:00:00,buy,-0.353628565361876,2.827823439468809,-0.9999991459960406,1
BTS,1579734000.0,2020-01-23 00:00:00,buy,-0.3584328781805825,2.7899160401034826,-0.9999976361364648,1
BTS,1579737600.0,2020-01-23 01:00:00,buy,-0.3702908617999265,2.7005698049814617,-0.9999963204374448,1
BTS,1579741200.0,2020-01-23 02:00:00,buy,-0.4008246516861646,2.49484939507088,-0.9999971397887238,1
BTS,1579744800.0,2020-01-23 03:00:00,buy,-0.3752678937189842,2.664712414474185,-0.9999810151465564,1
BTS,1579748400.0,2020-01-23 04:00:00,buy,-0.3664709413253047,2.728726709940825,-0.9999990460115158,1
BTS,1579752000.0,2020-01-23 05:00:00,buy,-0.3472577949349557,2.8796943798619483,-0.9999963204374448,1
BTS,1579755600.0,2020-01-23 06:00:00,buy,-0.3797159747411775,2.6335354269758904,-0.9999954716695734,0
BTS,1579759200.0,2020-01-23 07:00:00,buy,-0.3771989005568006,2.6510685508222194,-0.9999801426708518,0
BTS,1579762800.0,2020-01-23 08:00:00,buy,-0.3409873247065209,2.9326495385073805,-0.9999963204374448,0
BTS,1579766400.0,2020-01-23 09:00:00,buy,-0.3828178604910181,2.612197114287917,-0.999995710472512,0
BTS,1579770000.0,2020-01-23 10:00:00,buy,-0.3581192844957307,2.792364352056182,-0.9999995238097446,0
BTS,1579773600.0,2020-01-23 11:00:00,buy,-0.3743641868609165,2.6711858546687393,-0.9999963204374448,1
BTS,1579777200.0,2020-01-23 12:00:00,buy,-0.3551315106247959,2.8158479056902457,-0.9999963204374448,1
BTS,1579780800.0,2020-01-23 13:00:00,buy,-0.3662030349163696,2.730715545997088,-0.9999963204374448,1
BTS,1579784400.0,2020-01-23 14:00:00,buy,-0.3623899132442351,2.759448549450908,-0.9999963204374448,1
BTS,1579788000.0,2020-01-23 15:00:00,buy,-0.3759108958159723,2.6601950929536087,-0.9999963204374448,0
BTS,1579791600.0,2020-01-23 16:00:00,buy,-0.3432827847539914,2.9130395255738724,-0.9999963204374448,0
BTS,1579795200.0,2020-01-23 17:00:00,buy,-0.360021506943315,2.777601618658002,-0.9999963204374448,0
BTS,1579798800.0,2020-01-23 18:00:00,buy,-0.3751617744830813,2.6655097305703803,-0.9999973604227038,0
BTS,1579802400.0,2020-01-23 19:00:00,buy,-0.3626209460480859,2.757690451518591,-0.9999963204374448,0
BTS,1579806000.0,2020-01-23 20:00:00,buy,-0.36997844654802,2.7028502059177493,-0.9999963204374448,0
