symbol,timestamp,datetime,side,price,amount,btc_volume,gt
DGB,1579636800.0,2020-01-21 21:00:00,buy,0.0389122940196782,-25.69478869600161,-0.9998431725123184,2
DGB,1579640400.0,2020-01-21 22:00:00,buy,0.0776980748192821,-12.868313337722368,-0.9998431725123184,1
DGB,1579644000.0,2020-01-21 23:00:00,buy,0.0017776056589622,-562.5435595211939,-0.9999806148176134,0
DGB,1579647600.0,2020-01-22 00:00:00,buy,0.0200384807372745,-49.89228163229332,-0.999765524427384,2
DGB,1579651200.0,2020-01-22 01:00:00,buy,0.0731844060726054,-13.660120043151474,-0.9997077722385336,0
DGB,1579654800.0,2020-01-22 02:00:00,buy,0.0387280804528206,-25.81450052341537,-0.9997460531202098,0
DGB,1579658400.0,2020-01-22 03:00:00,buy,0.0198666688460622,-50.32741196580534,-0.999838027404003,0
DGB,1579662000.0,2020-01-22 04:00:00,buy,0.0427387287627035,-23.39431240605463,-0.9998431725123184,1
DGB,1579665600.0,2020-01-22 05:00:00,buy,0.0165335544124997,-60.473576798248345,-0.9998431725123184,1
DGB,1579669200.0,2020-01-22 06:00:00,buy,0.0197320937349473,-50.67477441211903,-0.9999193986972416,1
DGB,1579672800.0,2020-01-22 07:00:00,buy,0.0686708098949086,-14.556556101544027,-0.9996104967737018,1
DGB,1579676400.0,2020-01-22 08:00:00,buy,-0.006105158927187,163.770212116821,-0.9998431725123184,0
DGB,1579680000.0,2020-01-22 09:00:00,buy,0.0567088240546534,-17.630898422563654,-0.9998275165706284,1
DGB,1579683600.0,2020-01-22 10:00:00,buy,0.0422231947652545,-23.68312609317015,-0.999977245682004,1
DGB,1579687200.0,2020-01-22 11:00:00,buy,0.0366885750882735,-27.252166924081248,-0.9998431725123184,1
DGB,1579690800.0,2020-01-22 12:00:00,buy,0.0287340744504892,-34.79642868731051,-0.9998431725123184,1
DGB,1579694400.0,2020-01-22 13:00:00,buy,0.021822049386622,-45.81802354114696,-0.9998431725123184,0
DGB,1579698000.0,2020-01-22 14:00:00,buy,0.031781577233437,-31.459834896437926,-0.9998431725123184,0
DGB,1579701600.0,2020-01-22 15:00:00,buy,0.0257555998884368,-38.82041873779871,-0.9998431725123184,0
DGB,1579705200.0,2020-01-22 16:00:00,buy,0.0513537063424603,-19.46973731252631,-0.9998431725123184,0
DGB,1579708800.0,2020-01-22 17:00:00,buy,0.0519633252949458,-19.241323892132975,-0.9998431725123184,0
DGB,1579712400.0,2020-01-22 18:00:00,buy,0.0503949425100054,-19.840149084678682,-0.9998431725123184,0
DGB,1579716000.0,2020-01-22 19:00:00,buy,0.0280361189995974,-35.6642435210333,-0.9998869753863102,0
DGB,1579719600.0,2020-01-22 20:00:00,buy,0.0569149640328303,-17.567316249828043,-0.9998431725123184,0
DGB,1579723200.0,2020-01-22 21:00:00,buy,0.0255817976975247,-39.08416383923884,-0.9998431725123184,0
DGB,1579726800.0,2020-01-22 22:00:00,buy,0.0472179219104065,-21.17507785305477,-0.9998431725123184,1
DGB,1579730400.0,2020-01-22 23:00:00,buy,0.0344628881030664,-29.012170121149985,-0.9998431725123184,1
DGB,1579734000.0,2020-01-23 00:00:00,buy,0.037673070938779,-26.516210361370053,-0.9989470739714807,1
DGB,1579737600.0,2020-01-23 01:00:00,buy,0.0358226714714764,-27.910904782979067,-0.9998431725123184,1
DGB,1579741200.0,2020-01-23 02:00:00,buy,-0.000574066183693,1741.686239172409,-0.9998431725123184,0
DGB,1579744800.0,2020-01-23 03:00:00,buy,0.0688338410586459,-14.525459528845117,-0.9998431725123184,0
DGB,1579748400.0,2020-01-23 04:00:00,buy,0.0231960094024775,-43.10410274301441,-0.9998431725123184,0
DGB,1579752000.0,2020-01-23 05:00:00,buy,0.0278088277894547,-35.95416463010591,-0.9998431725123184,0
DGB,1579755600.0,2020-01-23 06:00:00,buy,0.0222279695430162,-44.98130927241885,-0.9998431725123184,1
DGB,1579759200.0,2020-01-23 07:00:00,buy,0.038518589361719,-25.957419237839336,-0.9998431725123184,1
DGB,1579762800.0,2020-01-23 08:00:00,buy,0.038982453364117,-25.650131147366785,-0.9999050412357106,1
DGB,1579766400.0,2020-01-23 09:00:00,buy,0.0267437434254919,-37.386059109409366,-0.9998431725123184,1
DGB,1579770000.0,2020-01-23 10:00:00,buy,0.0127845122846368,-78.20737703962583,-0.9998431725123184,1
DGB,1579773600.0,2020-01-23 11:00:00,buy,0.0234647726384432,-42.60504904379926,-0.9997177890624716,1
DGB,1579777200.0,2020-01-23 12:00:00,buy,0.0436730390026068,-22.896996817632264,-0.9999814350590176,1
DGB,1579780800.0,2020-01-23 13:00:00,buy,0.0393185202095446,-25.42931847851196,-0.9998431725123184,1
DGB,1579784400.0,2020-01-23 14:00:00,buy,-0.0123704393311428,80.82519510808282,-0.9998431725123184,0
DGB,1579788000.0,2020-01-23 15:00:00,buy,0.045940762138679,-21.750245342841396,-0.9992228477533872,1
DGB,1579791600.0,2020-01-23 16:00:00,buy,0.0487258731522325,-20.520332926745656,-0.9998711392301888,1
DGB,1579795200.0,2020-01-23 17:00:00,buy,0.0357045526305872,-28.00324045107283,-0.9998431725123184,1
DGB,1579798800.0,2020-01-23 18:00:00,buy,0.0412074096275155,-24.263674459281983,-0.9998431725123184,1
DGB,1579802400.0,2020-01-23 19:00:00,buy,-0.0070593554192429,141.65409206154618,-0.9999865824526086,0
DGB,1579806000.0,2020-01-23 20:00:00,buy,0.0832588763574515,-11.985987303249836,-0.9979398349032615,0
