symbol,timestamp,datetime,side,price,amount,btc_volume,gt
SYS,1579636800.0,2020-01-21 21:00:00,buy,-0.635105674135838,1.574323038496594,-0.9998614946719602,2
SYS,1579640400.0,2020-01-21 22:00:00,buy,-0.6252897995233103,1.5990369512411757,-0.9998614946719602,0
SYS,1579644000.0,2020-01-21 23:00:00,buy,-0.63699245808451,1.5697756159200953,-0.9999352282260672,0
SYS,1579647600.0,2020-01-22 00:00:00,buy,-0.6282567698129954,1.589873405568708,-0.9988487301941829,0
SYS,1579651200.0,2020-01-22 01:00:00,buy,-0.6284759823214375,1.5909732191535815,-0.9998884567546468,0
SYS,1579654800.0,2020-01-22 02:00:00,buy,-0.636956151066283,1.56989601196237,-0.9999549213538586,0
SYS,1579658400.0,2020-01-22 03:00:00,buy,-0.638294063813371,1.5662096264182799,-0.9997023072301454,0
SYS,1579662000.0,2020-01-22 04:00:00,buy,-0.6385506144376994,1.5657760628849664,-0.9998272670270372,1
SYS,1579665600.0,2020-01-22 05:00:00,buy,-0.6377865256307739,1.5676956022338433,-0.9998551313953666,1
SYS,1579669200.0,2020-01-22 06:00:00,buy,-0.6339304114746219,1.577061998911118,-0.9997475618907148,1
SYS,1579672800.0,2020-01-22 07:00:00,buy,-0.6323587011362214,1.581102515025313,-0.99982393276462,1
SYS,1579676400.0,2020-01-22 08:00:00,buy,-0.6499037697792183,1.538590497971504,-0.9999357647781651,0
SYS,1579680000.0,2020-01-22 09:00:00,buy,-0.6309702553258963,1.5845688312011548,-0.9998158000044498,1
SYS,1579683600.0,2020-01-22 10:00:00,buy,-0.6375425083694118,1.5684786945295974,-0.99997184123438,1
SYS,1579687200.0,2020-01-22 11:00:00,buy,-0.6286394135765847,1.5889329652015503,-0.9988658874568064,1
SYS,1579690800.0,2020-01-22 12:00:00,buy,-0.6265796821190711,1.5957451593234921,-0.9998614946719602,1
SYS,1579694400.0,2020-01-22 13:00:00,buy,-0.6351756966183538,1.5742936309674895,-0.9999530537316128,0
SYS,1579698000.0,2020-01-22 14:00:00,buy,-0.6401200362269337,1.5620902475524334,-0.9999252658530036,0
SYS,1579701600.0,2020-01-22 15:00:00,buy,-0.6379380038609263,1.5664015177623554,-0.9992670574860422,0
SYS,1579705200.0,2020-01-22 16:00:00,buy,-0.6334784804899805,1.5784607098898076,-0.9999208920141311,0
SYS,1579708800.0,2020-01-22 17:00:00,buy,-0.6228573180164501,1.6050787312027672,-0.9997350337222022,2
SYS,1579712400.0,2020-01-22 18:00:00,buy,-0.6293091959914994,1.5878955244263027,-0.9992772557952168,2
SYS,1579716000.0,2020-01-22 19:00:00,buy,-0.6362435521153315,1.5715074696595368,-0.9998614946719602,2
SYS,1579719600.0,2020-01-22 20:00:00,buy,-0.6409720158181882,1.5599144268344642,-0.9998614946719602,2
SYS,1579723200.0,2020-01-22 21:00:00,buy,-0.5994892286803044,1.668002571646614,-0.9999495751131928,0
SYS,1579726800.0,2020-01-22 22:00:00,buy,-0.6364851549501568,1.5710414031843465,-0.9999445309389005,1
SYS,1579730400.0,2020-01-22 23:00:00,buy,-0.6289979905759616,1.5897744949189438,-0.99996496277293,1
SYS,1579734000.0,2020-01-23 00:00:00,buy,-0.6530930223059577,1.5309633704883623,-0.9998614946719602,1
SYS,1579737600.0,2020-01-23 01:00:00,buy,-0.6322085773088699,1.5815584431925331,-0.9998748133015826,1
SYS,1579741200.0,2020-01-23 02:00:00,buy,-0.649531840223048,1.539207655059733,-0.9997643806763508,1
SYS,1579744800.0,2020-01-23 03:00:00,buy,-0.6349583117546396,1.574762338549945,-0.9999084359004612,1
SYS,1579748400.0,2020-01-23 04:00:00,buy,-0.6381137655007306,1.5669016227652832,-0.9998614946719602,1
SYS,1579752000.0,2020-01-23 05:00:00,buy,-0.615370793311048,1.6239830521441148,-0.999351739121621,1
SYS,1579755600.0,2020-01-23 06:00:00,buy,-0.6425606088882998,1.5560578735161341,-0.9998614946719602,1
SYS,1579759200.0,2020-01-23 07:00:00,buy,-0.6638654473456157,1.506120703630206,-0.9998614946719602,1
SYS,1579762800.0,2020-01-23 08:00:00,buy,-0.6267335079714463,1.5953534986636033,-0.9998614946719602,1
SYS,1579766400.0,2020-01-23 09:00:00,buy,-0.6448378806981774,1.5505625903822406,-0.9998614946719602,1
SYS,1579770000.0,2020-01-23 10:00:00,buy,-0.6557787548706739,1.5246933317764202,-0.9998614946719602,1
SYS,1579773600.0,2020-01-23 11:00:00,buy,-0.6339551117974807,1.577180270440614,-0.9998614946719602,1
SYS,1579777200.0,2020-01-23 12:00:00,buy,-0.6343202890339533,1.5762722901307678,-0.9998614946719602,1
SYS,1579780800.0,2020-01-23 13:00:00,buy,-0.6494362342645643,1.5395837834706358,-0.9998614946719602,1
SYS,1579784400.0,2020-01-23 14:00:00,buy,-0.6474111602383826,1.5443995347621164,-0.9998614946719602,0
SYS,1579788000.0,2020-01-23 15:00:00,buy,-0.6318291538015658,1.5824871148411424,-0.9998614946719602,1
SYS,1579791600.0,2020-01-23 16:00:00,buy,-0.6324381969591104,1.5809631668034831,-0.9998614946719602,1
SYS,1579795200.0,2020-01-23 17:00:00,buy,-0.6232931127812626,1.6041593821089593,-0.9998614946719602,1
SYS,1579798800.0,2020-01-23 18:00:00,buy,-0.6413768993901391,1.558929695819557,-0.9998614946719602,1
SYS,1579802400.0,2020-01-23 19:00:00,buy,-0.6589214149292989,1.5174214587929935,-0.9998614946719602,0
SYS,1579806000.0,2020-01-23 20:00:00,buy,-0.6308864078373734,1.5849771227840064,-0.9999405234976172,0
