symbol,timestamp,datetime,side,price,amount,btc_volume,gt
IOC,1579636800.0,2020-01-21 21:00:00,buy,-0.9666602305229424,1.0344503651506627,-0.9999620284410814,2
IOC,1579640400.0,2020-01-21 22:00:00,buy,-0.9666727319818934,1.0344369871600056,-0.9999620284410814,0
IOC,1579644000.0,2020-01-21 23:00:00,buy,-0.966386673354063,1.0347587546191641,-0.9999770706004072,2
IOC,1579647600.0,2020-01-22 00:00:00,buy,-0.9654073150403756,1.035731368736266,-0.9999026397947718,1
IOC,1579651200.0,2020-01-22 01:00:00,buy,-0.967888195294666,1.033174797726452,-0.9999976903953872,2
IOC,1579654800.0,2020-01-22 02:00:00,buy,-0.965911902781433,1.0350149099856318,-0.9997332211113752,2
IOC,1579658400.0,2020-01-22 03:00:00,buy,-0.966639396372592,1.0344748113598616,-0.9999641072155476,2
IOC,1579662000.0,2020-01-22 04:00:00,buy,-0.9657545293210044,1.0354204904885378,-0.9999620284410814,2
IOC,1579665600.0,2020-01-22 05:00:00,buy,-0.9649204214735164,1.0363302791257492,-0.9999762497197848,2
IOC,1579669200.0,2020-01-22 06:00:00,buy,-0.9676195349479518,1.0334248041973122,-0.9999620284410814,2
IOC,1579672800.0,2020-01-22 07:00:00,buy,-0.9654943837902776,1.0356994771067365,-0.9999620284410814,2
IOC,1579676400.0,2020-01-22 08:00:00,buy,-0.9688031459019814,1.032162243352431,-0.9999620284410814,2
IOC,1579680000.0,2020-01-22 09:00:00,buy,-0.9668038542047216,1.03433475610206,-0.9999988287373722,2
IOC,1579683600.0,2020-01-22 10:00:00,buy,-0.964369310645432,1.032214237478339,-0.995435732635386,2
IOC,1579687200.0,2020-01-22 11:00:00,buy,-0.96435254263417,1.0369390310719862,-0.9999747911708824,2
IOC,1579690800.0,2020-01-22 12:00:00,buy,-0.9666588198488806,1.034477275138226,-0.9999865819456034,2
IOC,1579694400.0,2020-01-22 13:00:00,buy,-0.9667943121836268,1.0342670668887932,-0.999923517546928,2
IOC,1579698000.0,2020-01-22 14:00:00,buy,-0.9623191762204254,1.0390613683795076,-0.9999086800614356,2
IOC,1579701600.0,2020-01-22 15:00:00,buy,-0.965152364351047,1.0360916114057779,-0.9999862684325728,1
IOC,1579705200.0,2020-01-22 16:00:00,buy,-0.9662629244978108,1.0348882773714139,-0.999974173421404,1
IOC,1579708800.0,2020-01-22 17:00:00,buy,-0.9738877577916416,1.0267733837301385,-0.9999620284410814,1
IOC,1579712400.0,2020-01-22 18:00:00,buy,-0.9667002105289896,1.0344075831884743,-0.9999620284410814,1
IOC,1579716000.0,2020-01-22 19:00:00,buy,-0.9682227788077258,1.0327809367100818,-0.9999620284410814,1
IOC,1579719600.0,2020-01-22 20:00:00,buy,-0.9629197906131804,1.038469837588134,-0.9999631585684696,1
IOC,1579723200.0,2020-01-22 21:00:00,buy,-0.9718196704900114,1.0289584156460634,-0.9999620284410814,1
IOC,1579726800.0,2020-01-22 22:00:00,buy,-0.9660304884250456,1.0351247092328895,-0.9999620284410814,1
IOC,1579730400.0,2020-01-22 23:00:00,buy,-0.9644905569716072,1.0367774170654926,-0.9999620284410814,1
IOC,1579734000.0,2020-01-23 00:00:00,buy,-0.9679946742855364,1.033024307885929,-0.9999620284410814,1
IOC,1579737600.0,2020-01-23 01:00:00,buy,-0.9633138638948484,1.0380571469516753,-0.9999748411736809,1
IOC,1579741200.0,2020-01-23 02:00:00,buy,-0.9684505339054276,1.032494123774256,-0.9999194854233948,1
IOC,1579744800.0,2020-01-23 03:00:00,buy,-0.9645636757670792,1.0367175622573226,-0.9999801025832088,1
IOC,1579748400.0,2020-01-23 04:00:00,buy,-0.9665135687274076,1.0345821261580317,-0.9999376628945882,1
IOC,1579752000.0,2020-01-23 05:00:00,buy,-0.9655664849323288,1.0356221389676374,-0.9999620284410814,1
IOC,1579755600.0,2020-01-23 06:00:00,buy,-0.9655771216478178,1.035610730642192,-0.9999620284410814,1
IOC,1579759200.0,2020-01-23 07:00:00,buy,-0.968429069479124,1.032560938075638,-0.9999620284410814,1
IOC,1579762800.0,2020-01-23 08:00:00,buy,-0.9672134679616472,1.0338929461057635,-0.99999518190404,1
IOC,1579766400.0,2020-01-23 09:00:00,buy,-0.9664564627909134,1.0345018782176902,-0.9998010259728252,1
IOC,1579770000.0,2020-01-23 10:00:00,buy,-0.967517620338422,1.0335525357869888,-0.9999802899193692,1
IOC,1579773600.0,2020-01-23 11:00:00,buy,-0.9661096208882504,1.034981545383298,-0.9999056284365936,1
IOC,1579777200.0,2020-01-23 12:00:00,buy,-0.9710131232634088,1.0298130936483951,-0.9999620284410814,1
IOC,1579780800.0,2020-01-23 13:00:00,buy,-0.959225821745611,1.0423410729156064,-0.9998404722066744,1
IOC,1579784400.0,2020-01-23 14:00:00,buy,-0.966461040661914,1.034697490003548,-0.9999948129590992,1
IOC,1579788000.0,2020-01-23 15:00:00,buy,-0.9649345559690644,1.0362914355026918,-0.9999534161713342,1
IOC,1579791600.0,2020-01-23 16:00:00,buy,-0.9684812360201664,1.0325053199278085,-0.9999620284410814,1
IOC,1579795200.0,2020-01-23 17:00:00,buy,-0.9734353623519756,1.0272505675415502,-0.9999620284410814,1
IOC,1579798800.0,2020-01-23 18:00:00,buy,-0.9664370387988772,1.0347146876560995,-0.999986598740066,1
IOC,1579802400.0,2020-01-23 19:00:00,buy,-0.9637886941224154,1.0374283068753214,-0.9998616731289944,1
IOC,1579806000.0,2020-01-23 20:00:00,buy,-0.965515883690234,1.0356460825982416,-0.9999327426301704,1
